FT-92537-01,TT-92539,PT-92539
1.5932265560648462,-0.5914257796155444,1.300561202960272
-0.5084344752291373,-0.2964200935531405,0.300755165060325
-0.10302496885872893,0.027097330327478446,-0.31604541683181187
-0.9884470682652416,-0.07836968478138912,-0.07149295143022498
0.8381023822494675,-0.1082509759374565,-0.3139336847015338
-0.7704391269590558,-0.3027818826713513,-0.47407064347024036
0.8557546546359203,-0.34112527135660187,-0.3079562745115197
-0.8671904619842882,-0.4349475373960336,-0.7943692692219004
0.14117778782073465,-0.39325937253696863,-0.24882607816566815
0.8485246715294024,-0.382403402766752,-0.3010036630397217
-0.4995185352330919,-0.30168212399011807,-0.021302809055181168
-1.2946710278766511,0.1053727121750135,-0.4967925333225504
-0.6409085022304056,0.2321214396923627,-0.9656018834545834
-0.35934157925428534,-0.1369820844671516,-1.1093978680324275
-0.5563057093061948,-0.5089111836407425,-1.0960743493822347
0.5197324821496272,-0.6821680574272424,0.3391936429588825
1.8066869838375186,-0.6782286371616503,1.0870649045406378
0.6326686661183542,-0.6495683327496716,1.5170350064517164
-0.8805885468686446,-0.14546743832246947,0.7271881340113657
-1.1935178813703984,0.16734729155011663,-0.48494585402129603
1.1483415859779547,-0.1395450879419199,-0.33689944244384024
-1.5530293357233298,-0.485525664069934,-1.6060982304215847
-0.2275260477605555,-0.5913547965046433,-0.9989846243386834
-0.23265469968242447,-0.8472502402432561,-0.46694343259067983
1.0482799030736274,-0.8841202692997865,0.07266273296198351
0.09000293111251902,-0.8908814184071774,-0.4288158778420779
0.9893889105848326,-0.9886240671912256,-0.8660792347292876
1.450677354402254,-1.3508720084301074,0.4767835986345718
0.25457422962411436,-1.2135883755606198,1.1195473650910652
-0.5485425953448427,-0.7002892498176888,1.2205965294459524
1.434605850192178,-0.36793749103686485,2.0280409205058745
-0.05562111398408185,-0.2110154489325077,1.617338530036617
-0.780718503087374,0.16398740065092512,0.7262348502983329
1.3089996513369895,0.18851470373889598,0.4182120513457331
0.6110786849647926,-0.03205001396183436,-0.1746330146775382
0.35859907480423137,-0.1722492518923057,0.18135315727371001
0.024591715029015776,0.0024372213165441093,-0.37351436007288874
-1.3672763726271886,0.061806534416533054,-0.8952467034573152
-0.8448793796915572,0.10028025748606577,-1.058511492331922
0.15098766340311123,-0.15616715534669906,-0.8687453218956275
-1.42919862979482,-0.444986167798427,-0.8046204986393911
-1.7110146571919966,-0.2778570412190513,-1.617277526318942
2.1182580326163145,-0.45738832240628224,0.6803209940851328
-0.5277869603970512,-0.6031287126122004,0.7907160520539962
-1.0467324117426247,-0.07337025886965506,0.7988660488813797
-0.16759262537496036,0.24234458689460403,1.0889467364834573
-0.5191236197835867,0.17591154494711347,0.8756743267498736
1.394201555238951,0.10270020234536871,0.8283599945187933
0.6390948185950562,-0.10305589410460501,0.17292006731127135
-0.13328875667330636,-0.09452383567108769,-0.12483698057620504
-0.7690401135593474,0.14953393895055175,-0.7610952092784511
-0.15705160432722173,0.23825499993563556,-0.9204962271836452
-0.2131450820422014,0.11562062709932117,-1.9952131426801343
0.3315827821078411,-0.3182567241868039,-2.22865524640417
1.1397830756138254,-1.0069615230415696,-0.9651737326920642
-0.29668555936348473,-1.2760403339044428,-0.4968579130551215
1.4612612155492712,-1.099020844666234,0.8812412368878888
1.8715447360057746,-1.0743808477437742,1.4908621745495576
0.20520267412835544,-0.9369745643538141,1.4741594243014657
-0.009207001235149451,-0.543205366070581,0.9880601266979273
-0.9922803084075316,-0.37387928357172445,-0.1662884271016004
1.179799683812924,-0.4476169493220958,-0.5101173371343346
-0.4016313981054038,-0.8896077595903832,-1.2712683710931563
-0.35279861624705255,-1.0890777858454797,-1.034545737994146
0.8511929345111097,-1.2230812508137126,-0.12365725439627581
-0.3577299379188769,-1.2352139233950712,-0.5845520120259273
-0.2054729813089246,-1.1681118343755554,-1.7054157859420318
3.2461214234221183,-1.693390847968823,1.3494344149329562
1.469344354491055,-1.8453820591403434,1.8950421632108312
1.137710657629377,-1.2725028036154993,2.1872875869585475
0.7838584895259051,-0.7865092458801215,1.9565282264974473
-0.3855038720188298,-0.34976571986596233,0.687367926833601
-0.5196412943896903,-0.14352118592694174,-0.5771951171508556
-0.03730653124621731,-0.2632853567462211,-0.2059283496919828
1.8526408107683803,-0.27400503488034694,0.16201062385661563
-1.7497263852889722,-0.1665430980164266,-0.6403343704033998
-0.25654384923136725,0.25748408392850364,-0.6352323231631005
-1.1782843539165615,0.1467474487890027,-1.205522995717595
0.44065607181893296,-0.0186618943143212,0.17017998961241046
-0.49339899000113374,-0.15370696236565382,-0.047480095657234545
-0.8393007795162022,-0.20525060821141022,-0.661960057086811
1.1391031574941237,-0.4360050511368868,-0.9661167354004614
0.4281133448800615,-0.9419352603077946,-0.13110547696748545
0.6522230555439418,-0.8971918767982232,0.2852421805395728
0.24903380237632472,-0.6989112537353518,0.6915262924355917
-0.508907098803952,-0.3848033608667848,0.8963827423247686
-0.46360590131389046,-0.03330639646691617,0.43800070979993394
0.1560670133625872,-0.01676956240980593,0.17806500450542037
0.34571710183483156,-0.23580331454804287,-0.7537689290832246
1.0358364589419824,-0.5859013607852182,-1.7515441902705704
0.966714241367341,-1.3305422212523832,-0.15906710365529733
-0.09369703451586074,-1.282878042799709,0.22060854177201508
1.8352308454040214,-0.8892732452645369,1.7664036990124274
0.1650832671746487,-0.3592176090968623,1.708128657128306
0.15075478677566484,0.3358894917650034,1.4160449100577381
-0.3481321692035781,0.6888546275341114,0.60617044180833
0.18873529830283511,0.7162437275813941,0.308797847324535
-0.16918395014155535,0.7190149324611211,-0.35993498702685434
-0.23116324980994118,0.623336100424889,-1.52494363235322
0.386255902728231,0.10550270306786812,-1.9987804055351626
1.583171456902756,-0.6075302194145785,-1.7415467845184984
0.8737051323877377,-1.275935195190317,-1.877789541963819
1.405293551269569,-1.511364751109876,-1.032955135780266
0.8443818311760883,-1.4764026702501494,-0.7409211151899618
-0.5458292708634774,-1.214198110330586,-0.3191044351740963
-0.3073242745336578,-0.7431164804702243,-0.889453517729272
-1.1327205081553364,-0.831182303007772,-1.5880856049999548
3.4187256904359984,-1.271313614991968,1.1398828929888918
0.5126385242403746,-1.5586336207743958,1.4504340499395025
0.9951328530692919,-1.224788963863986,2.3785050677674207
1.4163047585211506,-0.9443176443963269,2.047417940012909
0.12170337423240041,-0.7623304815804116,1.0740444710928085
0.6004552811836651,-0.3888761406031085,1.0467138084113798
-0.1172362517421729,0.07448022221060428,0.2447855731570679
0.4397811638983006,0.18336561166090182,0.21305615816532963
-0.8420620497803168,0.28338586827705714,-0.4785598573382632
-1.4437068604620351,0.54044590723098,-1.0200024233898488
0.6251344510772278,0.4067034673479499,-1.5975282229482048
-0.4032232480848225,-0.29393641767570455,-1.6678947614171806
-0.050729609126171575,-0.5833265999316551,-1.3120295877334538
-1.191638250979527,-0.727322846618253,-1.2658901030429923
1.3040878317910705,-0.767447450104103,0.590604096365284
0.721987575181804,-0.6092857022805342,0.6597277999093338
0.9872341311208652,-0.4739116247961579,1.5563765451724951
-0.05929962262792912,-0.21409304245582972,1.489585014702932
-0.7295481737037408,0.1665598792969512,0.6139754536099562
0.28976063967501126,0.26283801665572704,0.6507081515016371
0.011499939810170017,0.2959390267099881,0.1915175073168244
-0.8559210730952524,0.48447903029278033,-0.7341827411485392
0.02749724223554431,0.4571291450042027,-1.2937189780788458
-1.1583574930098477,0.07782899753280584,-1.52503666843516
-0.3943031643213438,-0.09091158831820394,-1.4157073691612914
0.6097774463055393,-0.4735733093079927,0.3783106202474987
0.997162859190646,-0.520942260637315,0.5779829864691787
1.2066208431858068,-0.48781231005234665,1.8489682435526493
0.390439396788073,-0.055914899659141995,1.601055402855551
-1.0742753405437915,0.4436141547587399,0.5076165365239581
1.197718208550266,0.5747517038626707,0.029980739231587537
-0.2938248064435386,0.1432007205984686,-1.213755423375748
0.32918221253942376,-0.2139479375730738,-1.032286505528457
1.1566365481274707,-0.5485003082058922,-1.1312267825139144
-0.6159753361186979,-0.8860168951402269,-1.5878915326409606
-0.9219844711651876,-0.9381795318645892,-0.9538617356070049
1.3381214382957387,-0.9667628485416507,0.6440844338230961
1.776140833449736,-0.7846275831565295,1.1781825416228888
1.085216169423303,-0.5054739557448885,0.5203537787415138
0.8061129712583782,-0.36745959723253613,1.534285641846219
0.26168336698851313,-0.04014652413628828,0.7262836224812688
0.7112749378575403,0.006811482748818325,0.01091002380738711
0.290709223131299,-0.20762546590511816,0.08746345982792325
-0.6406792359475977,-0.15603505529710765,-0.7804180572289143
0.037398046611291674,-0.14355605970527094,-1.4694913606934787
0.23546888256941828,-0.5656794754241077,0.07330044720870757
-0.5184096355220545,-0.48234549251328357,-0.1519828870271583
0.27964784506737417,-0.4374103526863446,0.04096619203011686
2.480986142211296,-0.7488704350876813,1.2522509931424222
1.6613409488253383,-0.8187416794468003,1.090698148090932
1.8190273396542733,-0.7259570301539433,0.9061835571543341
0.45296778442044494,-0.673527899020927,0.12100880830375606
1.2643737142072047,-0.6662230091591185,-0.6554839779857744
-0.20302739686970914,-0.6773240538261586,-1.2284605271705868
-0.9999872535591349,-0.6047272467962288,-1.0801285293638863
-0.29722076879618164,-0.4170542329039203,-0.5918612884193265
1.1483667361924261,-0.3380349459049379,0.1642574327308687
0.7038926088542763,-0.2875143947316196,0.35807427940874953
0.013375807039409774,-0.18808795815784918,0.34806023373916717
1.30474390339412,-0.13962697170463922,0.5991937491139403
1.242262311361396,-0.2550361694124379,0.6492254334171385
0.6726836595839586,-0.16074704302561782,0.6959229957639746
-0.040484282903065306,-0.043741681316680325,0.14905782339862303
0.31960762847024965,-0.13632106209619899,-0.17755926071418207
0.15126797272958212,-0.38703903443515364,0.2418303475576234
-0.14740282399403498,-0.3822683065437181,-0.011660205151023851
-0.5934673776730554,-0.44642705325688203,-0.7521772333799676
1.3283685227499393,-0.6219126393114442,0.4615475084884377
-0.3412543723388836,-0.5547134557481447,-0.5267473363422527
-0.303383538849591,-0.540300814787042,-0.8161563832738773
0.14338557511163477,-0.6508135757268418,-0.11969788039486944
-0.316278725040938,-0.554161204851446,-0.4836719281529635
-0.5560997182319938,-0.5098053653119287,-0.5052400879787141
-0.09496021803888258,-0.5151675219812294,-1.1589175679926935
-0.13853091903433737,-0.7739456307196185,-0.8357150024091565
-0.6565435467837034,-0.9181497160604517,-0.6559123468401598
-0.6087457329714788,-0.8374096000538176,-0.7346960009603987
0.4199688712096416,-0.8898145851755044,-0.24433082459908806
1.186826124698266,-0.9226257206735976,0.8930705942207419
0.7752190465077623,-0.7962063771633385,1.5224807566646363
-0.17066512177867244,-0.34491767203575496,1.1812606180995289
1.125547116932272,0.06931388121473937,1.5310425987841223
-0.7186472586351149,0.26293928374287506,-0.5458522113774444
1.4082890241084471,0.05818170388175025,-1.9871557596612468
0.13276598487401503,-0.9753694459985934,-1.2029462973403484
0.4646889431636401,-1.3481289069371016,-0.7325960051804618
0.038626970207694906,-1.0859657997829857,-0.12512843915681193
0.5789439089531413,-0.7827681387146282,1.0127666287461874
0.73230983699878,-0.5663842568572165,1.8978586602370366
0.34944782288512655,-0.21961374623488703,1.6871723406660215
0.33432412790726096,-0.018488331041443585,1.6182976800162345
-0.5610785629290208,0.2612823535470541,0.8597984538087131
-0.7359186858766388,0.3350835463512219,-0.08913734659638498
1.139096096166927,0.15458261572578144,0.4193650168032186
-0.7162489386284491,0.11314746534724031,-0.08276894752110779
-1.3817370283426487,0.43070147112811535,-0.9871818907674331
0.4360724663267938,0.32744661343483167,-0.8813978184168164
-1.0329588815333937,-0.018938607790362102,-1.0386000830849378
-0.9022058690099769,-0.043096723935845425,-1.4426089811338088
-0.11878959698071788,-0.24297263123878735,-0.7700804266429183
0.5119817516407207,-0.3900832077428878,0.26054281518287903
-0.06530936521199097,-0.2726629583998992,0.7724625704540157
0.12960506359502513,-0.013629746962461657,1.1452666465524919
-0.47040553800198115,0.22397156571228963,1.0887778469080125
-0.7551809410595891,0.3718643073290101,0.2889274759950734
-1.437858278073025,0.1839360427922664,-1.021205321749313
0.5498816912277654,-0.1961499397499677,-0.4621428371848889
0.6541034606958042,-0.5138052875407774,-0.09760052506279457
-1.490522556399068,-0.3013488399962187,-0.8548312044088258
0.1671269215754909,0.01072048405421466,-0.9860655130219683
-0.9817580734616275,-0.15409091628895832,-0.6204050542686476
-0.40320196271405107,-0.062055673989821876,-0.8485547921423217
0.1958520694473483,-0.294787932529899,0.07072546540438895
0.23587651640821283,-0.40348027189026936,-0.034098408802189104
0.07492972439532912,-0.4989138810781627,-0.20533421180214642
1.4558516436233946,-0.595492401983247,1.2171678375787378
-0.7700570851173745,-0.3254371130200082,0.7015620538472328
-0.6055405234183414,0.12009003512557917,0.6328191564927776
0.44151713468365666,0.16937051514306314,0.7452221741261955
-0.9556183434767976,0.2123255390328996,-0.8266881283125384
0.12490208135385543,-0.02281673182396723,-1.7559049558224713
1.6659172533235196,-0.6428167679719855,-2.6104938427990976
3.0778948110968325,-1.6402978514815998,0.8164305461152052
0.2638655027750929,-1.4451847874625345,1.5908081831965637
0.4225794026442559,-0.602585144364593,2.11780030647696
-0.11862420632662175,-0.0026796673540395223,1.5948059114315933
1.0178552323550822,0.2218348137356249,1.7481763457906094
0.40356308591515827,0.3021017236067671,1.2220236149696748
-0.19710531043769638,0.5031912083491547,0.864876838447534
-1.1357114128078756,0.8669896125104324,-0.17519558046963812
-2.1442054751111823,1.0634553235947524,-1.2766231785415
0.590722059776137,0.855412783111805,-1.6220925671882953
-0.1908377636816738,-0.04642153917283473,-1.999486675199366
0.05293968962924615,-0.7006623773768437,-2.1948355498836314
0.26856943838652,-1.2380080368716724,-0.7369737615290046
-1.9753060629102355,-1.1984501058521153,-1.138942610299194
1.58312220057269,-0.9358222340777779,0.7052250187887237
0.11730524279467852,-0.86356368835988,0.7954720718648542
0.35264255262393085,-0.5729683434578898,1.2610298036657204
-0.07266242147388663,-0.3750948805842549,1.0874596813537605
1.5546659962714342,-0.25376606138424984,1.9770136032757137
-0.6706170680264947,-0.03547538290801863,0.8965826618131134
-0.707581890383332,0.17403991151518572,0.28731061917775935
-0.8482732854025042,0.15448355031488398,-1.0172675441204104
1.3495134260984947,-0.24282050319371462,-0.7721483050803054
-0.23549416814874338,-0.7672999364236135,-0.25643681909814137
-1.8324658278658457,-0.3602478833956865,-0.6896987728910431
-0.7266008272928577,0.13866089236161355,-0.39262148347172793
-0.6413802486348481,0.04540434790816643,-0.3678317565003268
-0.5482241857654037,-0.12990586905887092,-0.5331831149535023
0.8969437397948573,-0.4325017750226968,0.3440085820617024
0.5367448071480724,-0.5890834792488165,0.062241832632153
0.05627266682598913,-0.6286057963974037,-0.21984978340410422
-0.6254811639683723,-0.7500549449912975,-0.3007646590435473
1.0597542207183959,-0.75288737718819,0.2509372648306942
-0.720158095942779,-0.7471093935891431,0.01563206115258782
0.46813287627659705,-0.47215457269498073,0.2880476273720177
0.22511029666061633,-0.38896299193701017,0.31741113103329005
0.38757765478247513,-0.2691880384145056,0.48480773619612166
0.44891641426996953,-0.37262308119584575,0.9813346327164475
0.17362664610909584,-0.15977470731509943,1.262827080472799
-0.6216840675726603,0.17603254428749693,0.36197373122785426
-0.8940919010213841,0.36895813695597374,-1.2310735366851002
0.8747382102675785,0.004655127316677804,-0.689871936890795
-0.07181079099064452,-0.31547577916273084,-1.3547140847384
0.11534833419627763,-0.4032803608622079,-1.3267514764842614
-0.33768898821737076,-0.6319182332916917,-1.1025012314675446
-0.2019915216515768,-0.7915234516326317,-1.5015992534149274
1.6314776260145705,-1.1156548162406883,0.45287510546758813
0.7797722728944746,-1.2052562294028655,1.5888344438793327
1.9083765215088273,-0.7541587095465031,2.5226648298403296
-0.5692386150985113,-0.21174844595419567,1.5033085619913884
-0.6645530059247763,0.3260760221806244,0.6641756589143212
-0.09932934802826494,0.4140065678025259,-0.5660181818998368
-0.538911957745659,0.09222024259595597,-0.5495068968677085
-0.8918491459509635,0.01559464987227282,-1.8149226890637868
-0.021652168066196922,-0.4086638944057599,-0.9132992628220411
-0.3732450554678816,-0.6649300803957605,-0.763454265760659
-0.5174697215586,-0.6535619354595074,-0.5971583901538794
-0.550717703683832,-0.7258714544396416,-0.4363509707257461
1.5046081174576786,-0.8341877605248652,0.5545285951064319
-0.6695496982600273,-0.7643268735678692,0.5015101480575062
0.4362488947075381,-0.37131666709667543,1.1353076765077268
-0.8837476585475439,-0.09602148079930228,0.7089272832590515
-1.0584252480457823,0.18121431436698132,0.3607570638687442
0.30896070101120876,0.16782957384223612,0.3932279087301531
-0.7338638516101527,-0.13594292495214802,-0.4084944021582139
2.2694283433869797,-0.4278253284724384,-0.5192838396556101
0.2372239931845023,-0.9877692324180037,-1.3337094410042745
-0.922259733723398,-1.000575680552412,-0.621995463769446
-0.2949891964471177,-0.5826691935016206,-0.31672439985634226
0.2715355881024641,-0.3828428327705747,0.2652210268646334
-0.4904363312695208,-0.25139888419030276,0.05081053612827785
0.9117942397169522,-0.18946472934764186,0.6473824186717637
0.38752516063361697,-0.2986386763261858,0.22881940989003724
1.5406686934911737,-0.4568451453440101,0.397412985981114
0.6960382498571063,-0.6358061907809982,0.20177151706245874
1.1417611679391455,-0.6316740410958744,0.7026003794741031
-0.02655576360489082,-0.5860284644878951,-0.0946363763747018
0.41366844697656735,-0.6890940034741357,0.028883207252987517
0.2778115480644429,-0.9000086827090444,-0.45276993927479114
-0.06402486430516624,-1.2024569309478412,-0.17084837366353167
0.23778282156332517,-1.1059013890869087,0.11339993470784822
0.638883929782829,-1.1323498541497279,0.18592235924317327
1.6534939787471865,-1.2172864827700216,0.7869784070106688
-0.23331439423956774,-1.0893569669204577,0.9284855280482186
0.24029372474506014,-0.5997418795559009,0.3520131110441897
-0.655241988049926,-0.5717418824405512,-0.8505470242372496
2.783149229047496,-0.9072886520192107,-0.7458455659286372
0.04573545858375756,-1.4989995557176836,-0.37041290223846196
0.6077305402418287,-1.1567588695720925,0.3845976692566272
-0.14038718551121404,-0.6999596889337902,0.5155088165658681
1.0166687734094904,-0.40069969878402545,1.523922889866792
-0.427300547722005,-0.23811162046211715,1.1618179300283134
0.2996349989472099,0.06363947584584602,1.372758147839075
0.19848147263653979,0.2318879284690715,1.2104855910463534
-0.07515266466052561,0.38236556572216074,0.6738508966721308
-1.7596050609691203,0.5099003378084027,-0.43156652389629363
-0.9938824184883194,0.6340116849748787,-1.4842724012091095
-0.1940528220763647,0.12227860091349337,-2.548422407814394
0.5910648654694475,-0.8127657154769677,-1.46510790544695
0.382831232805877,-1.3477632024337876,-0.9193073473069547
-0.18933556239088492,-1.2053793714297942,-0.26736365806108986
0.021685480568692756,-0.7946816693930556,0.39014957173380144
